estabilidad	3
une	3
espacio	3
repaso	2
herramienta	2
aliviar	2
relegado	2
tirantez	2
caldo	2
tirar	2
tiros	2
Derribar	2
reconoce	2
aguanta	2
embrutecidas	2
respaldo	2
pies	2
firme	2
ornado	2
gran	2
bajas	2
vigilancia	2
derrotó	2
remontó	2
crecientes	2
grandes	2
reforzaba	2
triunfo	2
ejercicio	2
infernillo	2
convertidas	2
caballo	2
alcanzar	2
libraron	2
marcó	2
tónica	2
íntimamente	2
carga	2
destruir	2
redunden	2
fuerzas	2
roto	2
lazos	2
tránsito	2
fuga	2
desdicha	2
ocupada	2
pólvora	2
caluroso	2
batalla	2
sentar	2
altura	2
briosa	2
hinchados	2
plumas	2
cancerosa	2
dentro	2
disteis	2
generosa	2
tobogán	2
enseñado	2
cotice	2
alto	2
lucharon	2
cerrazón	2
apandar	2
saldado	2
realistas	2
juego	2
fulgor	2
sofoquina	2
tripas	2
rápido	2
peligra	2
acompañen	2
picado	2
jugado	2
guarde	2
displicentes	2
abre	2
dios	2
paso	2
instrumentos	2
paralizado	2
inflexiones	2
aria	2
perder	2
defendido	2
cediese	2
contempla	2
atentado	2
dinámica	2
arma	2
corto	2
vela	2
cerraban	2
respaldado	2
arrimado	2
trampa	2
desbloqueo	2
márgenes	2
tachados	2
devolver	2
rastreo	2
posturas	2
turbada	2
crecimiento	2
comanches	2
puños	2
abarca	2
